House_ID,Region,Region_Factor,Area,Frontage,Road_Width,dist-center,Floors,Bedrooms,Bathrooms,yr-built,Price
VN_2171,Big_Province,1.0,69.3,6.6,4.3,23.7,2,2,2,1994,1.44
VN_2172,Hanoi,8.0,151.3,3.0,2.5,28.8,4,5,3,1988,4.08
VN_2173,HCMC,8.5,113.4,5.7,2.0,13.7,1,2,1,2011,6.23
VN_2174,Small_Province,0.25,249.6,7.7,5.7,29.9,5,6,3,2002,1.8
VN_2175,HCMC,8.5,159.6,5.7,4.7,6.5,3,4,3,1990,19.2
VN_2176,Small_Province,0.25,156.7,4.4,3.2,10.2,3,6,4,1992,2.05
VN_2177,Big_Province,1.0,44.2,6.3,3.9,2.5,2,1,1,1997,4.27
VN_2178,Big_Province,1.0,129.6,4.8,2.2,13.4,2,4,2,1988,2.45
VN_2179,Big_Province,1.0,86.1,3.0,3.9,13.9,3,1,1,2021,2.36
VN_2180,Big_Province,1.0,67.1,3.0,2.3,28.4,3,1,1,1984,0.66
VN_2181,Big_Province,1.0,96.2,7.4,7.9,23.2,3,2,2,2022,3.07
VN_2182,HCMC,8.5,141.9,6.8,4.3,15.8,3,5,3,2001,9.91
VN_2183,Hanoi,8.0,113.6,5.5,3.5,23.2,2,3,3,2011,4.88
VN_2184,Big_Province,1.0,57.0,3.9,4.1,2.8,2,1,1,1981,4.71
VN_2185,Big_Province,1.0,128.2,4.6,2.0,7.1,3,4,3,2000,3.42
VN_2186,Small_Province,0.25,64.3,3.0,2.0,22.3,1,1,1,2007,0.43
VN_2187,Small_Province,0.25,98.6,4.4,4.9,22.8,1,3,2,2003,0.98
VN_2188,Small_Province,0.25,76.0,3.0,2.0,27.3,2,2,1,2003,0.51
VN_2189,Small_Province,0.25,79.3,3.6,2.0,14.7,2,2,1,1993,0.71
VN_2190,Big_Province,1.0,129.7,5.0,6.5,25.6,3,4,1,2016,2.57
VN_2191,HCMC,8.5,52.6,5.7,2.2,24.3,2,1,1,2006,2.71
VN_2192,Small_Province,0.25,233.9,6.7,5.3,33.8,5,5,2,2003,1.45
VN_2193,Big_Province,1.0,35.6,5.8,4.5,8.3,1,1,1,1985,2.18
VN_2194,Big_Province,1.0,65.6,7.2,2.0,19.8,2,1,1,2005,1.03
VN_2195,Hanoi,8.0,106.4,7.2,5.0,21.5,2,4,2,1994,6.31
VN_2196,Big_Province,1.0,118.4,6.2,5.4,35.0,2,1,1,2008,2.21
VN_2197,Big_Province,1.0,84.1,5.0,4.3,7.8,2,3,2,2015,3.44
VN_2198,Small_Province,0.25,85.9,3.2,3.8,18.8,3,1,1,1989,0.93
VN_2199,Big_Province,1.0,108.6,6.6,4.4,12.8,2,1,1,2007,3.57
VN_2200,Big_Province,1.0,78.8,8.0,7.0,18.9,3,1,1,1988,2.52
VN_2201,Small_Province,0.25,177.5,6.7,4.0,8.9,4,4,1,2000,3.61
VN_2202,Hanoi,8.0,134.6,9.0,4.7,2.6,3,2,1,1989,30.28
VN_2203,Big_Province,1.0,136.8,3.0,2.0,20.5,4,2,1,1983,1.33
VN_2204,Hanoi,8.0,54.6,3.0,2.0,12.4,2,3,2,1983,3.1
VN_2205,Small_Province,0.25,85.0,6.5,6.4,7.2,1,3,1,1985,2.79
VN_2206,Small_Province,0.25,76.1,5.4,2.0,12.0,4,1,1,2005,0.9
VN_2207,Big_Province,1.0,53.5,7.0,5.7,2.7,2,1,1,2019,6.04
VN_2208,Small_Province,0.25,105.9,5.2,3.5,33.3,3,2,1,1995,0.65
VN_2209,Big_Province,1.0,67.6,3.2,2.3,20.8,1,4,3,1987,0.96
VN_2210,Small_Province,0.25,122.7,5.1,5.8,28.7,4,3,1,2007,1.11
VN_2211,Small_Province,0.25,51.8,3.0,2.0,15.4,2,3,3,1995,0.42
VN_2212,Small_Province,0.25,208.9,4.4,4.2,31.7,4,6,5,2017,1.11
VN_2213,Hanoi,8.0,56.5,6.4,4.9,17.4,1,1,1,1980,4.28
VN_2214,Small_Province,0.25,98.7,6.7,4.8,20.5,3,1,1,1998,1.21
VN_2215,Small_Province,0.25,131.4,6.2,8.1,17.7,4,4,2,1996,1.83
VN_2216,Big_Province,1.0,66.5,3.0,2.0,25.9,1,1,1,2007,0.69
VN_2217,Small_Province,0.25,135.4,4.9,5.6,20.3,2,3,3,2023,1.43
VN_2218,Big_Province,1.0,47.8,3.0,3.2,10.2,2,2,1,1991,1.74
VN_2219,Small_Province,0.25,182.8,8.3,5.5,5.9,2,4,3,1985,4.29
VN_2220,Hanoi,8.0,89.1,4.0,5.4,21.6,2,1,1,1986,4.59
VN_2221,Small_Province,0.25,65.6,3.0,2.0,17.6,2,1,1,1987,0.55
VN_2222,Big_Province,1.0,76.2,4.9,2.9,4.3,3,1,1,1982,3.93
VN_2223,Hanoi,8.0,132.5,4.4,2.0,14.5,3,4,3,2000,6.57
VN_2224,HCMC,8.5,66.0,7.4,6.2,18.5,3,2,2,1987,5.03
VN_2225,Hanoi,8.0,60.8,3.4,2.0,29.1,1,1,1,2007,1.75
VN_2226,Big_Province,1.0,79.2,3.0,2.9,3.6,3,1,1,2009,4.89
VN_2227,Big_Province,1.0,49.1,3.0,2.0,12.8,3,1,1,2011,1.11
VN_2228,Big_Province,1.0,219.8,6.5,4.2,29.0,3,4,1,1990,2.65
VN_2229,Big_Province,1.0,66.6,3.8,3.4,23.0,2,2,2,1999,1.17
VN_2230,Big_Province,1.0,134.0,3.0,2.0,10.9,5,2,2,1995,2.65
VN_2231,Small_Province,0.25,98.2,7.3,3.8,29.7,2,6,5,2004,0.7
VN_2232,Hanoi,8.0,54.1,5.8,8.6,17.8,2,3,3,2024,6.39
VN_2233,Small_Province,0.25,88.2,5.0,3.0,17.9,3,4,3,1988,0.82
VN_2234,Small_Province,0.25,130.9,8.0,2.7,34.2,3,2,1,2018,0.84
VN_2235,Big_Province,1.0,80.5,6.1,3.3,33.2,1,1,1,2019,1.24
VN_2236,Big_Province,1.0,160.6,4.4,2.0,13.2,4,3,2,2019,2.63
VN_2237,Small_Province,0.25,147.4,3.9,4.1,5.8,2,4,2,1982,2.97
VN_2238,HCMC,8.5,140.0,7.1,5.8,12.1,3,3,1,1995,13.93
VN_2239,Hanoi,8.0,70.3,5.5,4.8,2.0,3,1,1,1991,18.91
VN_2240,HCMC,8.5,51.5,4.9,3.1,1.7,1,1,1,1994,13.72
VN_2241,Small_Province,0.25,65.1,3.2,2.0,14.4,1,1,1,1983,0.58
VN_2242,Hanoi,8.0,97.6,6.2,4.1,33.0,3,2,1,2002,4.42
VN_2243,Big_Province,1.0,116.2,4.0,2.9,30.6,2,2,2,2006,1.38
VN_2244,Small_Province,0.25,29.9,4.2,4.4,18.4,1,1,1,2018,0.54
VN_2245,Small_Province,0.25,88.1,7.6,6.2,20.2,2,1,1,2022,1.08
VN_2246,Big_Province,1.0,95.7,3.9,3.7,1.2,2,4,2,2016,8.2
VN_2247,Hanoi,8.0,77.0,3.0,3.0,8.3,1,3,2,1992,6.82
VN_2248,Small_Province,0.25,168.7,4.1,4.4,1.8,4,5,3,2022,6.19
VN_2249,Big_Province,1.0,109.2,7.1,5.7,26.7,3,3,2,2016,2.07
VN_2250,Hanoi,8.0,170.3,6.5,5.4,6.0,3,2,1,2019,29.94
VN_2251,Hanoi,8.0,79.4,4.7,5.3,30.5,2,3,3,2000,3.49
VN_2252,Small_Province,0.25,141.3,4.7,2.6,22.9,3,5,3,2008,0.95
VN_2253,Big_Province,1.0,200.3,7.2,4.1,8.8,5,6,4,2008,7.69
VN_2254,Small_Province,0.25,170.4,4.5,2.0,6.4,3,5,4,1990,3.01
VN_2255,Small_Province,0.25,51.2,5.2,4.1,22.3,2,1,1,2007,0.68
VN_2256,Big_Province,1.0,77.9,3.6,2.0,31.6,3,2,1,1989,0.77
VN_2257,Big_Province,1.0,74.4,3.3,3.1,25.4,3,2,1,1984,1.22
VN_2258,Big_Province,1.0,113.0,4.2,3.0,12.9,3,1,1,2004,2.61
VN_2259,Big_Province,1.0,124.6,4.8,5.3,21.0,2,4,3,2012,2.55
VN_2260,Big_Province,1.0,58.1,4.6,2.4,11.6,1,1,1,1996,1.93
VN_2261,Small_Province,0.25,91.5,5.5,3.8,35.0,3,5,4,2012,0.63
VN_2262,Big_Province,1.0,32.2,3.0,3.9,26.5,3,1,1,2004,0.7
VN_2263,Small_Province,0.25,181.9,4.7,5.6,21.9,3,4,3,2012,1.31
VN_2264,Big_Province,1.0,68.5,4.1,2.1,15.4,3,2,2,1988,1.39
VN_2265,Big_Province,1.0,90.9,7.8,6.1,22.0,2,1,1,2006,2.8
VN_2266,Big_Province,1.0,75.8,3.0,2.7,12.6,2,2,1,2004,1.96
VN_2267,Big_Province,1.0,156.9,6.1,5.2,2.0,4,4,4,1983,15.0
VN_2268,Small_Province,0.25,21.4,6.9,4.8,14.4,2,2,2,1988,0.55
VN_2269,HCMC,8.5,87.7,3.0,4.2,32.6,1,3,1,2025,3.56
VN_2270,Big_Province,1.0,83.9,5.7,2.0,22.3,2,2,1,1994,1.16
VN_2271,Hanoi,8.0,70.5,3.4,2.0,3.9,3,1,1,1995,10.61
VN_2272,Big_Province,1.0,209.6,5.6,4.8,31.1,4,4,2,1995,2.49
VN_2273,Big_Province,1.0,56.8,3.2,3.1,10.1,1,3,3,1992,2.18
VN_2274,Big_Province,1.0,130.1,4.2,5.2,9.3,2,3,3,1993,4.75
VN_2275,Small_Province,0.25,105.7,10.1,9.4,11.1,3,5,3,2001,2.97
VN_2276,Big_Province,1.0,166.2,7.5,5.2,20.6,4,3,2,2000,3.28
VN_2277,Small_Province,0.25,63.4,6.7,7.0,19.5,2,4,2,1988,0.96
VN_2278,Big_Province,1.0,61.3,5.6,3.1,17.7,4,1,1,2020,1.91
VN_2279,Big_Province,1.0,153.0,3.0,3.6,25.4,4,3,3,1983,1.81
VN_2280,Hanoi,8.0,109.4,6.0,7.2,11.8,2,3,3,1989,10.66
VN_2281,HCMC,8.5,40.8,6.4,6.6,27.6,1,2,1,2014,3.39
VN_2282,Big_Province,1.0,67.5,3.3,2.6,7.0,1,2,1,1988,2.44
VN_2283,Big_Province,1.0,107.3,7.0,4.8,27.6,3,1,1,1995,1.87
VN_2284,Hanoi,8.0,134.5,6.8,2.8,23.6,3,2,1,1997,5.71
VN_2285,HCMC,8.5,63.0,8.1,6.5,24.2,3,1,1,1989,4.46
VN_2286,Big_Province,1.0,20.6,3.5,2.0,17.4,2,1,1,2000,0.47
VN_2287,Small_Province,0.25,114.9,3.4,2.0,23.7,3,3,1,1994,0.64
VN_2288,Big_Province,1.0,48.0,3.9,2.0,3.7,1,1,1,1994,2.53
VN_2289,Big_Province,1.0,32.3,7.0,4.5,30.0,1,2,1,1990,0.75
VN_2290,HCMC,8.5,21.5,3.0,2.2,2.9,2,1,1,2019,5.58
VN_2291,Big_Province,1.0,132.9,3.0,2.7,6.1,2,5,2,2021,4.9
VN_2292,Big_Province,1.0,94.3,5.3,3.1,20.6,3,1,1,2020,1.72
VN_2293,HCMC,8.5,79.0,4.1,4.7,26.1,3,1,1,2016,4.59
VN_2294,Big_Province,1.0,177.1,6.1,4.3,3.6,4,5,3,1999,10.3
VN_2295,Hanoi,8.0,121.6,7.1,4.2,32.3,2,4,2,2013,4.51
VN_2296,Hanoi,8.0,198.4,5.3,4.3,34.1,4,6,5,2001,6.25
VN_2297,HCMC,8.5,44.1,3.0,5.2,21.6,2,2,2,1997,2.77
VN_2298,Hanoi,8.0,86.9,8.7,7.0,17.4,3,2,2,1995,9.34
VN_2299,Hanoi,8.0,39.4,3.0,2.0,26.2,1,1,1,1984,1.24
VN_2300,Big_Province,1.0,78.9,3.0,2.0,12.2,2,3,1,1980,1.7
VN_2301,Small_Province,0.25,78.1,6.9,4.9,17.8,2,1,1,1998,0.98
VN_2302,Big_Province,1.0,121.0,4.7,3.9,32.1,3,3,1,1989,1.8
VN_2303,Big_Province,1.0,90.5,5.0,3.1,33.5,2,2,1,2000,1.16
VN_2304,Big_Province,1.0,120.8,6.3,2.2,32.5,2,3,3,1992,1.28
VN_2305,Small_Province,0.25,125.7,7.4,4.3,9.9,3,4,2,2003,2.52
VN_2306,Big_Province,1.0,259.8,6.5,7.0,8.9,3,5,3,2002,12.03
VN_2307,Hanoi,8.0,75.5,7.6,7.9,11.1,3,1,1,2002,11.3
VN_2308,Big_Province,1.0,55.2,3.0,2.0,16.0,2,1,1,1990,0.94
VN_2309,Hanoi,8.0,100.0,6.5,5.9,11.7,1,1,1,1981,11.41
VN_2310,Big_Province,1.0,59.2,3.2,2.0,13.7,1,2,1,1985,1.0
VN_2311,Big_Province,1.0,185.5,8.7,8.6,22.1,4,4,3,1990,3.71
VN_2312,Small_Province,0.25,76.8,5.2,4.2,26.9,2,2,1,1994,0.7
VN_2313,Big_Province,1.0,66.7,3.6,4.1,26.0,2,2,2,1988,1.22
VN_2314,Small_Province,0.25,69.9,6.0,2.0,28.7,3,1,1,1991,0.46
VN_2315,Small_Province,0.25,126.7,7.1,6.3,2.1,3,5,4,2015,6.6
VN_2316,HCMC,8.5,81.7,6.1,4.6,2.6,1,1,1,2007,20.8
VN_2317,Big_Province,1.0,64.2,3.0,3.5,27.8,2,1,1,2002,1.18
VN_2318,Big_Province,1.0,203.4,5.5,5.5,19.1,5,6,3,2006,4.66
VN_2319,Big_Province,1.0,57.6,4.7,3.6,20.7,3,2,1,2003,1.23
VN_2320,Big_Province,1.0,90.0,5.0,2.8,2.8,1,5,2,1993,5.22
VN_2321,Small_Province,0.25,122.5,6.8,6.3,9.7,4,1,1,2014,2.73
VN_2322,Small_Province,0.25,39.1,3.0,2.2,22.7,2,1,1,2006,0.33
VN_2323,Big_Province,1.0,112.4,5.9,3.1,30.2,3,1,1,2000,1.35
VN_2324,Big_Province,1.0,52.2,4.1,2.0,32.2,1,1,1,1992,0.55
VN_2325,Small_Province,0.25,133.4,4.1,2.0,18.0,1,3,2,1987,0.79
VN_2326,Small_Province,0.25,54.7,3.3,2.0,19.5,2,1,1,2023,0.47
VN_2327,Small_Province,0.25,125.0,5.1,5.5,29.3,2,3,1,2023,1.24
VN_2328,Hanoi,8.0,153.7,3.0,2.5,19.3,2,2,1,2023,5.99
VN_2329,Big_Province,1.0,136.1,4.3,2.5,18.6,2,5,4,2013,2.03
VN_2330,Hanoi,8.0,100.3,3.6,3.9,31.8,3,1,1,2021,4.66
VN_2331,HCMC,8.5,78.8,5.9,3.2,27.9,2,1,1,2002,3.9
VN_2332,Hanoi,8.0,66.3,3.3,2.6,31.9,3,1,1,1988,2.28
VN_2333,Big_Province,1.0,184.5,5.8,4.1,8.4,4,2,1,1980,7.12
VN_2334,Big_Province,1.0,62.3,7.5,6.8,18.8,2,1,1,2015,2.35
VN_2335,Hanoi,8.0,52.7,6.4,2.4,29.6,2,1,1,2025,2.46
VN_2336,Big_Province,1.0,123.3,7.1,4.0,4.8,2,4,2,1995,7.43
VN_2337,Big_Province,1.0,59.4,3.8,2.0,28.0,2,1,1,2004,0.79
VN_2338,Big_Province,1.0,55.0,5.6,3.8,7.2,1,2,1,1997,3.17
VN_2339,HCMC,8.5,43.0,4.1,4.9,28.5,2,2,1,2013,2.23
VN_2340,Big_Province,1.0,69.5,4.5,2.6,21.8,3,2,1,2017,1.21
VN_2341,Small_Province,0.25,84.9,5.7,3.5,7.6,2,3,2,1982,2.07
VN_2342,Hanoi,8.0,99.9,4.1,4.4,17.1,3,1,1,1999,7.07
VN_2343,Hanoi,8.0,142.3,8.4,7.9,24.2,3,4,2,1998,9.78
VN_2344,Big_Province,1.0,115.1,5.1,3.7,22.6,3,5,2,1992,1.83
VN_2345,Small_Province,0.25,80.4,6.1,5.6,15.5,1,4,2,1996,1.16
VN_2346,Big_Province,1.0,80.1,7.6,4.1,31.6,1,4,3,1993,1.31
VN_2347,Big_Province,1.0,114.1,7.2,7.5,18.7,3,3,3,2009,3.59
VN_2348,Big_Province,1.0,167.1,3.4,5.8,18.2,4,3,3,2001,3.6
VN_2349,Big_Province,1.0,94.2,5.9,5.2,3.1,2,1,1,2022,9.5
VN_2350,Hanoi,8.0,69.9,6.4,2.0,32.4,3,1,1,2022,2.45
VN_2351,Big_Province,1.0,53.8,6.2,3.8,7.0,2,1,1,2008,3.6
VN_2352,Small_Province,0.25,42.9,3.0,3.2,19.0,1,1,1,1981,0.41
VN_2353,Big_Province,1.0,123.4,4.3,2.6,28.3,3,2,2,1987,1.42
VN_2354,Small_Province,0.25,118.1,7.2,7.3,8.3,5,3,3,1993,3.3
VN_2355,Small_Province,0.25,118.0,4.0,3.9,18.9,2,3,2,2013,1.08
VN_2356,HCMC,8.5,82.9,4.4,2.3,9.2,3,2,1,1992,8.81
VN_2357,Small_Province,0.25,178.7,8.9,6.8,26.8,3,5,4,1989,1.78
VN_2358,Hanoi,8.0,69.4,4.7,2.2,20.2,3,1,1,1987,3.14
VN_2359,Big_Province,1.0,142.6,4.4,3.0,30.1,4,5,4,1986,1.83
VN_2360,HCMC,8.5,86.7,3.4,2.0,31.4,2,1,1,1992,1.95
VN_2361,Hanoi,8.0,65.2,5.4,5.8,23.1,3,1,1,2005,4.51
VN_2362,Big_Province,1.0,118.9,3.0,5.4,25.7,4,3,1,2011,1.97
VN_2363,Big_Province,1.0,108.5,4.8,2.0,19.7,3,1,1,1998,1.35
VN_2364,Big_Province,1.0,105.7,5.8,2.0,14.1,3,2,1,1994,1.69
VN_2365,Big_Province,1.0,92.1,7.4,5.2,23.0,2,3,2,1981,1.88
VN_2366,Hanoi,8.0,86.8,6.2,2.4,31.9,2,1,1,2016,3.41
VN_2367,HCMC,8.5,291.9,6.1,4.7,15.2,5,4,3,1998,17.08
VN_2368,Big_Province,1.0,159.9,8.0,7.1,11.7,4,2,1,2012,7.28
VN_2369,Big_Province,1.0,126.9,5.0,6.0,14.2,4,1,1,2018,4.07
VN_2370,Small_Province,0.25,93.5,3.0,2.6,15.8,2,3,1,2012,0.95
VN_2371,Big_Province,1.0,146.3,5.4,3.8,3.5,4,3,3,1980,8.37
VN_2372,Small_Province,0.25,114.6,7.9,3.0,17.9,4,1,1,2018,0.96
VN_2373,Big_Province,1.0,89.6,5.4,4.1,17.8,3,1,1,2007,1.75
VN_2374,Big_Province,1.0,76.0,4.9,3.8,21.0,2,1,1,1996,1.41
VN_2375,Big_Province,1.0,84.9,7.9,6.9,13.3,2,2,2,1985,3.16
VN_2376,Big_Province,1.0,18.1,3.0,2.0,21.8,1,1,1,2023,0.35
VN_2377,Big_Province,1.0,98.3,3.0,2.0,30.9,3,3,2,1999,1.09
VN_2378,Small_Province,0.25,69.3,3.0,2.0,33.5,1,2,1,1992,0.31
VN_2379,Big_Province,1.0,196.1,7.0,2.0,20.8,4,5,4,1991,2.54
VN_2380,Small_Province,0.25,89.3,5.4,2.3,2.4,1,1,1,2009,2.64
VN_2381,Small_Province,0.25,48.8,7.4,3.2,34.0,2,1,1,2000,0.38
VN_2382,Small_Province,0.25,86.3,5.5,4.6,25.0,2,3,1,1981,0.76
VN_2383,Small_Province,0.25,52.4,3.9,2.1,12.4,3,1,1,1997,0.78
VN_2384,Big_Province,1.0,112.1,5.3,3.2,6.0,4,1,1,2007,5.09
VN_2385,Big_Province,1.0,102.3,5.4,2.6,5.9,4,2,2,1983,4.17
VN_2386,Big_Province,1.0,142.8,3.0,2.0,6.7,4,3,2,2021,4.2
VN_2387,Big_Province,1.0,59.6,9.6,9.4,2.5,2,1,1,2022,11.35
VN_2388,Big_Province,1.0,90.0,6.0,3.0,31.7,1,1,1,1985,1.14
VN_2389,Small_Province,0.25,44.7,4.9,3.1,19.4,1,1,1,2017,0.52
VN_2390,Big_Province,1.0,125.6,6.6,2.8,24.8,1,4,4,1988,1.62
VN_2391,Big_Province,1.0,114.6,6.6,6.4,29.2,2,3,2,1999,2.2
VN_2392,HCMC,8.5,113.3,5.1,4.0,27.9,3,3,2,2024,5.0
VN_2393,Big_Province,1.0,88.5,3.9,2.0,31.0,2,2,1,2009,1.14
VN_2394,HCMC,8.5,108.8,6.4,4.2,33.9,2,2,1,2016,6.38
VN_2395,Small_Province,0.25,197.3,7.0,7.8,15.9,4,3,3,2017,2.7
VN_2396,Big_Province,1.0,76.7,3.4,2.5,33.3,2,1,1,1983,0.79
VN_2397,HCMC,8.5,94.8,7.7,5.5,25.6,1,4,3,2017,5.85
VN_2398,Hanoi,8.0,51.4,5.1,2.4,3.4,2,1,1,1992,7.57
VN_2399,Big_Province,1.0,57.3,6.0,2.0,24.2,1,1,1,2014,0.85
VN_2400,Big_Province,1.0,92.9,7.6,5.5,24.3,2,1,1,2009,2.49
VN_2401,Big_Province,1.0,153.6,5.8,4.9,31.8,4,4,2,2021,2.26
VN_2402,Hanoi,8.0,77.8,5.5,5.8,13.7,2,2,1,1983,8.37
VN_2403,Big_Province,1.0,78.6,6.4,2.0,20.9,4,1,1,2004,1.4
VN_2404,Big_Province,1.0,72.2,3.5,2.0,1.4,3,1,1,2010,4.58
VN_2405,Big_Province,1.0,67.7,4.9,2.8,12.3,2,1,1,1991,1.91
VN_2406,Big_Province,1.0,102.5,5.4,4.1,3.1,2,1,1,1994,7.87
VN_2407,Big_Province,1.0,41.8,3.0,2.0,18.7,2,1,1,2005,0.8
VN_2408,HCMC,8.5,167.8,10.1,7.4,28.8,4,3,3,1989,11.12
VN_2409,Small_Province,0.25,63.4,3.0,2.9,8.0,2,3,3,1991,1.34
VN_2410,Big_Province,1.0,126.9,3.2,2.0,18.9,4,2,1,2001,1.5
VN_2411,Big_Province,1.0,46.9,6.9,6.6,7.9,3,1,1,2019,3.8
VN_2412,HCMC,8.5,123.6,6.7,5.7,5.1,2,5,3,2000,27.89
VN_2413,Big_Province,1.0,123.8,3.6,2.2,18.4,2,1,1,2014,2.05
VN_2414,Hanoi,8.0,107.2,6.4,7.2,3.7,3,2,1,1986,28.73
VN_2415,Big_Province,1.0,53.8,7.3,7.8,21.0,2,1,1,1997,1.71
VN_2416,Small_Province,0.25,100.2,5.1,5.2,2.1,2,1,1,2006,5.38
VN_2417,Big_Province,1.0,48.9,9.3,2.4,4.6,1,1,1,2014,3.58
VN_2418,Hanoi,8.0,77.9,3.0,4.6,19.7,2,3,2,1981,4.63
VN_2419,Hanoi,8.0,148.0,7.0,6.4,21.1,2,4,3,2011,10.02
VN_2420,Big_Province,1.0,131.7,7.6,8.7,2.0,3,4,3,1994,14.53
VN_2421,HCMC,8.5,89.1,6.7,6.8,20.5,2,1,1,2024,8.04
VN_2422,Hanoi,8.0,54.3,4.3,5.6,29.5,1,1,1,2003,3.29
VN_2423,Small_Province,0.25,122.1,4.9,5.0,25.6,3,6,5,1999,1.13
VN_2424,Big_Province,1.0,89.3,5.9,6.4,5.5,2,2,1,1989,6.64
VN_2425,Big_Province,1.0,27.7,5.8,7.3,21.1,3,1,1,2003,1.14
VN_2426,Small_Province,0.25,130.8,6.6,5.3,23.9,2,6,3,2003,1.26
VN_2427,Hanoi,8.0,87.4,6.9,2.8,2.3,1,2,1,2003,17.41
VN_2428,Small_Province,0.25,161.3,4.1,2.6,30.1,4,1,1,2019,0.81
VN_2429,Big_Province,1.0,51.1,4.2,3.7,31.8,1,3,3,2013,0.94
VN_2430,Small_Province,0.25,18.1,3.0,2.4,29.9,1,1,1,2020,0.16
VN_2431,Big_Province,1.0,101.7,4.5,2.0,29.0,3,3,3,2019,1.09
VN_2432,Small_Province,0.25,102.3,7.0,2.8,26.3,2,3,2,1990,0.68
VN_2433,Small_Province,0.25,38.0,4.6,2.4,22.5,1,2,1,2005,0.35
VN_2434,Big_Province,1.0,54.2,9.3,8.2,24.1,3,3,3,1980,1.86
VN_2435,Small_Province,0.25,350.7,8.5,8.7,28.4,5,7,4,2009,2.63
VN_2436,Big_Province,1.0,75.9,5.0,5.1,23.5,2,4,2,2022,1.52
VN_2437,Big_Province,1.0,127.5,5.7,5.9,12.1,3,3,2,1997,4.09
VN_2438,Big_Province,1.0,63.9,3.6,2.6,13.8,2,1,1,2005,1.49
VN_2439,Big_Province,1.0,31.1,4.3,2.0,31.5,2,1,1,1988,0.36
VN_2440,HCMC,8.5,81.2,7.0,4.6,1.6,2,4,3,1988,26.83
VN_2441,Big_Province,1.0,77.4,5.1,3.4,24.8,2,1,1,1980,1.26
VN_2442,Big_Province,1.0,72.4,3.4,2.0,33.5,2,3,1,1986,0.74
VN_2443,Small_Province,0.25,83.5,3.3,2.6,25.0,2,1,1,2023,0.62
VN_2444,Small_Province,0.25,100.9,4.4,3.9,34.8,3,1,1,2021,0.8
VN_2445,Big_Province,1.0,82.0,5.1,5.1,24.4,2,3,3,1995,1.7
VN_2446,Big_Province,1.0,47.0,6.7,4.6,2.2,2,2,1,2017,5.65
VN_2447,HCMC,8.5,112.8,3.0,2.0,29.1,3,1,1,1990,3.25
VN_2448,HCMC,8.5,33.4,3.8,2.1,10.7,1,1,1,2004,3.51
VN_2449,Hanoi,8.0,31.7,4.6,3.5,16.2,1,1,1,2008,2.89
VN_2450,Big_Province,1.0,128.0,3.0,4.1,11.6,3,2,1,1998,4.18
VN_2451,Big_Province,1.0,114.0,3.8,2.0,10.1,4,2,1,1997,2.78
VN_2452,Small_Province,0.25,85.9,3.8,3.6,15.7,2,1,1,2008,1.06
VN_2453,Big_Province,1.0,44.0,3.1,2.7,13.9,1,3,3,1995,1.11
VN_2454,Big_Province,1.0,62.1,5.1,3.9,22.5,1,2,2,2025,1.33
VN_2455,Big_Province,1.0,77.6,4.6,4.9,28.6,2,5,3,2019,1.47
VN_2456,HCMC,8.5,39.8,3.5,2.0,11.1,2,2,1,1987,3.14
VN_2457,Big_Province,1.0,61.1,5.5,3.3,8.3,3,2,1,2013,2.68
VN_2458,Big_Province,1.0,122.5,8.5,6.4,23.7,3,3,3,1985,2.88
VN_2459,Big_Province,1.0,180.5,9.1,5.8,23.8,3,4,3,2024,3.85
VN_2460,Big_Province,1.0,71.7,3.0,3.0,31.6,4,1,1,2024,1.19
VN_2461,Small_Province,0.25,129.1,6.6,3.8,1.5,3,3,2,2009,5.57
VN_2462,Small_Province,0.25,34.0,4.1,3.4,30.0,1,1,1,2023,0.3
VN_2463,Big_Province,1.0,123.0,5.7,4.1,18.7,4,3,3,2013,2.56
VN_2464,Big_Province,1.0,59.2,4.0,3.3,22.1,1,2,1,2000,1.15
VN_2465,Big_Province,1.0,103.1,5.4,3.4,4.1,4,3,1,1991,4.91
VN_2466,HCMC,8.5,78.1,5.2,3.4,15.7,1,1,1,1985,5.19
VN_2467,Big_Province,1.0,171.1,5.0,3.9,8.7,5,3,3,2018,6.63
VN_2468,Hanoi,8.0,57.1,3.1,2.6,9.6,2,2,1,1985,5.32
VN_2469,Big_Province,1.0,121.0,4.6,3.5,18.1,4,1,1,1983,2.12
VN_2470,Big_Province,1.0,76.9,5.3,6.6,28.6,4,1,1,1988,1.48
VN_2471,HCMC,8.5,81.7,6.0,3.0,26.3,1,1,1,1984,3.53
VN_2472,Small_Province,0.25,80.7,6.5,4.8,21.1,3,5,5,1989,0.77
VN_2473,Small_Province,0.25,57.9,3.8,2.0,19.3,1,1,1,1987,0.47
VN_2474,Small_Province,0.25,87.8,5.5,4.7,15.5,1,1,1,2002,1.22
VN_2475,Big_Province,1.0,85.7,6.7,3.4,34.1,2,1,1,1983,1.43
VN_2476,Small_Province,0.25,99.8,7.3,5.0,20.0,3,2,2,2016,0.97
VN_2477,HCMC,8.5,92.3,5.0,3.2,9.6,2,3,3,1986,8.5
VN_2478,Small_Province,0.25,131.8,5.2,4.3,8.8,3,3,2,1985,2.65
VN_2479,HCMC,8.5,140.3,6.0,3.7,21.8,3,1,1,2024,7.89
VN_2480,Small_Province,0.25,52.3,3.0,2.0,18.8,2,3,2,2021,0.47
